s1,s2,Re(r_ibc3_reduced.tm),Im(r_ibc3_reduced.tm),Abs(r_ibc3_reduced.tm),Arg(r_ibc3_reduced.tm),Re(r_ibc3_reduced.te),Im(r_ibc3_reduced.te),Abs(r_ibc3_reduced.te),Arg(r_ibc3_reduced.te)
+1.32000000E-01,+0.00000000E+00,-5.68921613E-01,+8.22391755E-01,+1.00000000E+00,+2.17599031E+00,-5.73246175E-01,+8.19383196E-01,+1.00000000E+00,+2.18125845E+00
+1.33000000E-01,+0.00000000E+00,-5.69094440E-01,+8.22272168E-01,+1.00000000E+00,+2.17620047E+00,-5.73482779E-01,+8.19217616E-01,+1.00000000E+00,+2.18154724E+00
+1.34000000E-01,+0.00000000E+00,-5.69268568E-01,+8.22151627E-01,+1.00000000E+00,+2.17641225E+00,-5.73721106E-01,+8.19050726E-01,+1.00000000E+00,+2.18183819E+00
+1.35000000E-01,+0.00000000E+00,-5.69443998E-01,+8.22030129E-01,+1.00000000E+00,+2.17662565E+00,-5.73961154E-01,+8.18882527E-01,+1.00000000E+00,+2.18213130E+00
+1.36000000E-01,+0.00000000E+00,-5.69620730E-01,+8.21907674E-01,+1.00000000E+00,+2.17684066E+00,-5.74202922E-01,+8.18713017E-01,+1.00000000E+00,+2.18242657E+00
+1.37000000E-01,+0.00000000E+00,-5.69798763E-01,+8.21784260E-01,+1.00000000E+00,+2.17705728E+00,-5.74446408E-01,+8.18542195E-01,+1.00000000E+00,+2.18272400E+00
+1.38000000E-01,+0.00000000E+00,-5.69978097E-01,+8.21659886E-01,+1.00000000E+00,+2.17727552E+00,-5.74691611E-01,+8.18370058E-01,+1.00000000E+00,+2.18302359E+00
+1.39000000E-01,+0.00000000E+00,-5.70158732E-01,+8.21534552E-01,+1.00000000E+00,+2.17749538E+00,-5.74938529E-01,+8.18196607E-01,+1.00000000E+00,+2.18332534E+00
+1.40000000E-01,+0.00000000E+00,-5.70340669E-01,+8.21408255E-01,+1.00000000E+00,+2.17771686E+00,-5.75187161E-01,+8.18021839E-01,+1.00000000E+00,+2.18362925E+00
+1.41000000E-01,+0.00000000E+00,-5.70523907E-01,+8.21280994E-01,+1.00000000E+00,+2.17793995E+00,-5.75437506E-01,+8.17845754E-01,+1.00000000E+00,+2.18393532E+00
+1.42000000E-01,+0.00000000E+00,-5.70708445E-01,+8.21152769E-01,+1.00000000E+00,+2.17816467E+00,-5.75689562E-01,+8.17668349E-01,+1.00000000E+00,+2.18424355E+00
+1.43000000E-01,+0.00000000E+00,-5.70894285E-01,+8.21023578E-01,+1.00000000E+00,+2.17839100E+00,-5.75943327E-01,+8.17489623E-01,+1.00000000E+00,+2.18455394E+00
+1.44000000E-01,+0.00000000E+00,-5.71081426E-01,+8.20893419E-01,+1.00000000E+00,+2.17861896E+00,-5.76198800E-01,+8.17309576E-01,+1.00000000E+00,+2.18486648E+00
+1.45000000E-01,+0.00000000E+00,-5.71269867E-01,+8.20762291E-01,+1.00000000E+00,+2.17884853E+00,-5.76455979E-01,+8.17128206E-01,+1.00000000E+00,+2.18518118E+00
+1.46000000E-01,+0.00000000E+00,-5.71459609E-01,+8.20630194E-01,+1.00000000E+00,+2.17907973E+00,-5.76714863E-01,+8.16945510E-01,+1.00000000E+00,+2.18549804E+00
+1.47000000E-01,+0.00000000E+00,-5.71650652E-01,+8.20497125E-01,+1.00000000E+00,+2.17931255E+00,-5.76975451E-01,+8.16761489E-01,+1.00000000E+00,+2.18581705E+00
+1.48000000E-01,+0.00000000E+00,-5.71842996E-01,+8.20363083E-01,+1.00000000E+00,+2.17954699E+00,-5.77237740E-01,+8.16576140E-01,+1.00000000E+00,+2.18613822E+00
+1.49000000E-01,+0.00000000E+00,-5.72036640E-01,+8.20228068E-01,+1.00000000E+00,+2.17978305E+00,-5.77501729E-01,+8.16389461E-01,+1.00000000E+00,+2.18646155E+00
+1.50000000E-01,+0.00000000E+00,-5.72231584E-01,+8.20092077E-01,+1.00000000E+00,+2.18002075E+00,-5.77767417E-01,+8.16201453E-01,+1.00000000E+00,+2.18678703E+00
+1.51000000E-01,+0.00000000E+00,-5.72427829E-01,+8.19955109E-01,+1.00000000E+00,+2.18026006E+00,-5.78034802E-01,+8.16012112E-01,+1.00000000E+00,+2.18711466E+00
+1.52000000E-01,+0.00000000E+00,-5.72625374E-01,+8.19817163E-01,+1.00000000E+00,+2.18050100E+00,-5.78303882E-01,+8.15821439E-01,+1.00000000E+00,+2.18744445E+00
+1.53000000E-01,+0.00000000E+00,-5.72824219E-01,+8.19678238E-01,+1.00000000E+00,+2.18074357E+00,-5.78574657E-01,+8.15629430E-01,+1.00000000E+00,+2.18777639E+00
+1.54000000E-01,+0.00000000E+00,-5.73024364E-01,+8.19538332E-01,+1.00000000E+00,+2.18098777E+00,-5.78847123E-01,+8.15436085E-01,+1.00000000E+00,+2.18811049E+00
+1.55000000E-01,+0.00000000E+00,-5.73225809E-01,+8.19397444E-01,+1.00000000E+00,+2.18123359E+00,-5.79121279E-01,+8.15241402E-01,+1.00000000E+00,+2.18844674E+00
+1.56000000E-01,+0.00000000E+00,-5.73428554E-01,+8.19255572E-01,+1.00000000E+00,+2.18148105E+00,-5.79397125E-01,+8.15045380E-01,+1.00000000E+00,+2.18878514E+00
+1.57000000E-01,+0.00000000E+00,-5.73632599E-01,+8.19112716E-01,+1.00000000E+00,+2.18173013E+00,-5.79674658E-01,+8.14848017E-01,+1.00000000E+00,+2.18912569E+00
+1.58000000E-01,+0.00000000E+00,-5.73837944E-01,+8.18968872E-01,+1.00000000E+00,+2.18198084E+00,-5.79953876E-01,+8.14649312E-01,+1.00000000E+00,+2.18946840E+00
+1.59000000E-01,+0.00000000E+00,-5.74044589E-01,+8.18824041E-01,+1.00000000E+00,+2.18223319E+00,-5.80234778E-01,+8.14449263E-01,+1.00000000E+00,+2.18981325E+00
+1.60000000E-01,+0.00000000E+00,-5.74252533E-01,+8.18678221E-01,+1.00000000E+00,+2.18248716E+00,-5.80517363E-01,+8.14247869E-01,+1.00000000E+00,+2.19016026E+00
+1.61000000E-01,+0.00000000E+00,-5.74461776E-01,+8.18531409E-01,+1.00000000E+00,+2.18274277E+00,-5.80801627E-01,+8.14045127E-01,+1.00000000E+00,+2.19050942E+00
+1.62000000E-01,+0.00000000E+00,-5.74672319E-01,+8.18383605E-01,+1.00000000E+00,+2.18300002E+00,-5.81087571E-01,+8.13841038E-01,+1.00000000E+00,+2.19086072E+00
+1.63000000E-01,+0.00000000E+00,-5.74884161E-01,+8.18234808E-01,+1.00000000E+00,+2.18325890E+00,-5.81375192E-01,+8.13635598E-01,+1.00000000E+00,+2.19121418E+00
+1.64000000E-01,+0.00000000E+00,-5.75097303E-01,+8.18085015E-01,+1.00000000E+00,+2.18351941E+00,-5.81664487E-01,+8.13428807E-01,+1.00000000E+00,+2.19156978E+00
+1.65000000E-01,+0.00000000E+00,-5.75311743E-01,+8.17934226E-01,+1.00000000E+00,+2.18378156E+00,-5.81955457E-01,+8.13220663E-01,+1.00000000E+00,+2.19192754E+00
+1.66000000E-01,+0.00000000E+00,-5.75527483E-01,+8.17782438E-01,+1.00000000E+00,+2.18404534E+00,-5.82248098E-01,+8.13011164E-01,+1.00000000E+00,+2.19228744E+00
+1.67000000E-01,+0.00000000E+00,-5.75744522E-01,+8.17629651E-01,+1.00000000E+00,+2.18431077E+00,-5.82542409E-01,+8.12800308E-01,+1.00000000E+00,+2.19264949E+00
+1.68000000E-01,+0.00000000E+00,-5.75962859E-01,+8.17475862E-01,+1.00000000E+00,+2.18457783E+00,-5.82838389E-01,+8.12588095E-01,+1.00000000E+00,+2.19301368E+00
+1.69000000E-01,+0.00000000E+00,-5.76182495E-01,+8.17321070E-01,+1.00000000E+00,+2.18484653E+00,-5.83136035E-01,+8.12374522E-01,+1.00000000E+00,+2.19338002E+00
+1.70000000E-01,+0.00000000E+00,-5.76403430E-01,+8.17165275E-01,+1.00000000E+00,+2.18511687E+00,-5.83435346E-01,+8.12159588E-01,+1.00000000E+00,+2.19374851E+00
+1.71000000E-01,+0.00000000E+00,-5.76625663E-01,+8.17008473E-01,+1.00000000E+00,+2.18538886E+00,-5.83736320E-01,+8.11943292E-01,+1.00000000E+00,+2.19411915E+00
+1.72000000E-01,+0.00000000E+00,-5.76849195E-01,+8.16850663E-01,+1.00000000E+00,+2.18566248E+00,-5.84038954E-01,+8.11725631E-01,+1.00000000E+00,+2.19449193E+00
+1.73000000E-01,+0.00000000E+00,-5.77074025E-01,+8.16691845E-01,+1.00000000E+00,+2.18593775E+00,-5.84343248E-01,+8.11506604E-01,+1.00000000E+00,+2.19486685E+00
+1.74000000E-01,+0.00000000E+00,-5.77300154E-01,+8.16532016E-01,+1.00000000E+00,+2.18621466E+00,-5.84649200E-01,+8.11286209E-01,+1.00000000E+00,+2.19524392E+00
+1.75000000E-01,+0.00000000E+00,-5.77527580E-01,+8.16371174E-01,+1.00000000E+00,+2.18649321E+00,-5.84956807E-01,+8.11064445E-01,+1.00000000E+00,+2.19562313E+00
+1.76000000E-01,+0.00000000E+00,-5.77756305E-01,+8.16209319E-01,+1.00000000E+00,+2.18677341E+00,-5.85266067E-01,+8.10841310E-01,+1.00000000E+00,+2.19600448E+00
+1.77000000E-01,+0.00000000E+00,-5.77986328E-01,+8.16046448E-01,+1.00000000E+00,+2.18705526E+00,-5.85576980E-01,+8.10616803E-01,+1.00000000E+00,+2.19638798E+00
+1.78000000E-01,+0.00000000E+00,-5.78217648E-01,+8.15882560E-01,+1.00000000E+00,+2.18733875E+00,-5.85889542E-01,+8.10390921E-01,+1.00000000E+00,+2.19677362E+00
+1.79000000E-01,+0.00000000E+00,-5.78450266E-01,+8.15717653E-01,+1.00000000E+00,+2.18762389E+00,-5.86203752E-01,+8.10163663E-01,+1.00000000E+00,+2.19716140E+00
+1.80000000E-01,+0.00000000E+00,-5.78684182E-01,+8.15551726E-01,+1.00000000E+00,+2.18791068E+00,-5.86519609E-01,+8.09935027E-01,+1.00000000E+00,+2.19755132E+00
+1.81000000E-01,+0.00000000E+00,-5.78919396E-01,+8.15384776E-01,+1.00000000E+00,+2.18819912E+00,-5.86837110E-01,+8.09705012E-01,+1.00000000E+00,+2.19794339E+00
+1.82000000E-01,+0.00000000E+00,-5.79155906E-01,+8.15216803E-01,+1.00000000E+00,+2.18848921E+00,-5.87156253E-01,+8.09473616E-01,+1.00000000E+00,+2.19833759E+00
+1.83000000E-01,+0.00000000E+00,-5.79393714E-01,+8.15047805E-01,+1.00000000E+00,+2.18878096E+00,-5.87477037E-01,+8.09240836E-01,+1.00000000E+00,+2.19873393E+00
+1.84000000E-01,+0.00000000E+00,-5.79632820E-01,+8.14877779E-01,+1.00000000E+00,+2.18907435E+00,-5.87799459E-01,+8.09006673E-01,+1.00000000E+00,+2.19913242E+00
+1.85000000E-01,+0.00000000E+00,-5.79873222E-01,+8.14706724E-01,+1.00000000E+00,+2.18936940E+00,-5.88123517E-01,+8.08771122E-01,+1.00000000E+00,+2.19953304E+00
+1.86000000E-01,+0.00000000E+00,-5.80114921E-01,+8.14534639E-01,+1.00000000E+00,+2.18966610E+00,-5.88449210E-01,+8.08534184E-01,+1.00000000E+00,+2.19993580E+00
+1.87000000E-01,+0.00000000E+00,-5.80357917E-01,+8.14361522E-01,+1.00000000E+00,+2.18996446E+00,-5.88776536E-01,+8.08295856E-01,+1.00000000E+00,+2.20034070E+00
+1.88000000E-01,+0.00000000E+00,-5.80602210E-01,+8.14187370E-01,+1.00000000E+00,+2.19026447E+00,-5.89105492E-01,+8.08056136E-01,+1.00000000E+00,+2.20074773E+00
+1.89000000E-01,+0.00000000E+00,-5.80847800E-01,+8.14012183E-01,+1.00000000E+00,+2.19056614E+00,-5.89436077E-01,+8.07815023E-01,+1.00000000E+00,+2.20115691E+00
+1.90000000E-01,+0.00000000E+00,-5.81094686E-01,+8.13835958E-01,+1.00000000E+00,+2.19086947E+00,-5.89768288E-01,+8.07572515E-01,+1.00000000E+00,+2.20156821E+00
+1.91000000E-01,+0.00000000E+00,-5.81342868E-01,+8.13658694E-01,+1.00000000E+00,+2.19117445E+00,-5.90102124E-01,+8.07328609E-01,+1.00000000E+00,+2.20198166E+00
+1.92000000E-01,+0.00000000E+00,-5.81592347E-01,+8.13480388E-01,+1.00000000E+00,+2.19148110E+00,-5.90437582E-01,+8.07083305E-01,+1.00000000E+00,+2.20239724E+00
+1.93000000E-01,+0.00000000E+00,-5.81843122E-01,+8.13301040E-01,+1.00000000E+00,+2.19178941E+00,-5.90774661E-01,+8.06836600E-01,+1.00000000E+00,+2.20281495E+00
+1.94000000E-01,+0.00000000E+00,-5.82095193E-01,+8.13120647E-01,+1.00000000E+00,+2.19209938E+00,-5.91113359E-01,+8.06588493E-01,+1.00000000E+00,+2.20323480E+00
+1.95000000E-01,+0.00000000E+00,-5.82348559E-01,+8.12939208E-01,+1.00000000E+00,+2.19241101E+00,-5.91453672E-01,+8.06338982E-01,+1.00000000E+00,+2.20365678E+00
+1.96000000E-01,+0.00000000E+00,-5.82603222E-01,+8.12756720E-01,+1.00000000E+00,+2.19272431E+00,-5.91795600E-01,+8.06088064E-01,+1.00000000E+00,+2.20408090E+00
+1.97000000E-01,+0.00000000E+00,-5.82859180E-01,+8.12573182E-01,+1.00000000E+00,+2.19303927E+00,-5.92139140E-01,+8.05835739E-01,+1.00000000E+00,+2.20450715E+00
+1.98000000E-01,+0.00000000E+00,-5.83116434E-01,+8.12388592E-01,+1.00000000E+00,+2.19335590E+00,-5.92484291E-01,+8.05582004E-01,+1.00000000E+00,+2.20493553E+00
+1.99000000E-01,+0.00000000E+00,-5.83374983E-01,+8.12202948E-01,+1.00000000E+00,+2.19367419E+00,-5.92831049E-01,+8.05326857E-01,+1.00000000E+00,+2.20536604E+00
+2.00000000E-01,+0.00000000E+00,-5.83634827E-01,+8.12016249E-01,+1.00000000E+00,+2.19399415E+00,-5.93179413E-01,+8.05070297E-01,+1.00000000E+00,+2.20579869E+00
+2.01000000E-01,+0.00000000E+00,-5.83895967E-01,+8.11828492E-01,+1.00000000E+00,+2.19431578E+00,-5.93529381E-01,+8.04812322E-01,+1.00000000E+00,+2.20623346E+00
+2.02000000E-01,+0.00000000E+00,-5.84158401E-01,+8.11639675E-01,+1.00000000E+00,+2.19463909E+00,-5.93880951E-01,+8.04552929E-01,+1.00000000E+00,+2.20667036E+00
+2.03000000E-01,+0.00000000E+00,-5.84422131E-01,+8.11449797E-01,+1.00000000E+00,+2.19496406E+00,-5.94234120E-01,+8.04292117E-01,+1.00000000E+00,+2.20710940E+00
+2.04000000E-01,+0.00000000E+00,-5.84687155E-01,+8.11258856E-01,+1.00000000E+00,+2.19529070E+00,-5.94588887E-01,+8.04029885E-01,+1.00000000E+00,+2.20755056E+00
+2.05000000E-01,+0.00000000E+00,-5.84953474E-01,+8.11066849E-01,+1.00000000E+00,+2.19561902E+00,-5.94945249E-01,+8.03766229E-01,+1.00000000E+00,+2.20799386E+00
+2.06000000E-01,+0.00000000E+00,-5.85221087E-01,+8.10873775E-01,+1.00000000E+00,+2.19594901E+00,-5.95303204E-01,+8.03501149E-01,+1.00000000E+00,+2.20843928E+00
+2.07000000E-01,+0.00000000E+00,-5.85489995E-01,+8.10679632E-01,+1.00000000E+00,+2.19628068E+00,-5.95662749E-01,+8.03234641E-01,+1.00000000E+00,+2.20888682E+00
+2.08000000E-01,+0.00000000E+00,-5.85760196E-01,+8.10484418E-01,+1.00000000E+00,+2.19661402E+00,-5.96023883E-01,+8.02966706E-01,+1.00000000E+00,+2.20933650E+00
+2.09000000E-01,+0.00000000E+00,-5.86031692E-01,+8.10288131E-01,+1.00000000E+00,+2.19694904E+00,-5.96386604E-01,+8.02697339E-01,+1.00000000E+00,+2.20978830E+00
+2.10000000E-01,+0.00000000E+00,-5.86304482E-01,+8.10090769E-01,+1.00000000E+00,+2.19728574E+00,-5.96750909E-01,+8.02426540E-01,+1.00000000E+00,+2.21024223E+00
+2.11000000E-01,+0.00000000E+00,-5.86578565E-01,+8.09892330E-01,+1.00000000E+00,+2.19762412E+00,-5.97116796E-01,+8.02154307E-01,+1.00000000E+00,+2.21069828E+00
+2.12000000E-01,+0.00000000E+00,-5.86853943E-01,+8.09692812E-01,+1.00000000E+00,+2.19796418E+00,-5.97484263E-01,+8.01880637E-01,+1.00000000E+00,+2.21115646E+00
+2.13000000E-01,+0.00000000E+00,-5.87130613E-01,+8.09492213E-01,+1.00000000E+00,+2.19830592E+00,-5.97853307E-01,+8.01605529E-01,+1.00000000E+00,+2.21161676E+00
+2.14000000E-01,+0.00000000E+00,-5.87408577E-01,+8.09290531E-01,+1.00000000E+00,+2.19864934E+00,-5.98223926E-01,+8.01328980E-01,+1.00000000E+00,+2.21207919E+00
+2.15000000E-01,+0.00000000E+00,-5.87687835E-01,+8.09087764E-01,+1.00000000E+00,+2.19899445E+00,-5.98596119E-01,+8.01050989E-01,+1.00000000E+00,+2.21254374E+00
+2.16000000E-01,+0.00000000E+00,-5.87968385E-01,+8.08883909E-01,+1.00000000E+00,+2.19934124E+00,-5.98969882E-01,+8.00771554E-01,+1.00000000E+00,+2.21301041E+00
+2.17000000E-01,+0.00000000E+00,-5.88250228E-01,+8.08678965E-01,+1.00000000E+00,+2.19968972E+00,-5.99345213E-01,+8.00490672E-01,+1.00000000E+00,+2.21347920E+00
+2.18000000E-01,+0.00000000E+00,-5.88533364E-01,+8.08472931E-01,+1.00000000E+00,+2.20003989E+00,-5.99722111E-01,+8.00208342E-01,+1.00000000E+00,+2.21395012E+00
+2.19000000E-01,+0.00000000E+00,-5.88817792E-01,+8.08265802E-01,+1.00000000E+00,+2.20039174E+00,-6.00100572E-01,+7.99924561E-01,+1.00000000E+00,+2.21442316E+00
+2.20000000E-01,+0.00000000E+00,-5.89103513E-01,+8.08057579E-01,+1.00000000E+00,+2.20074528E+00,-6.00480595E-01,+7.99639328E-01,+1.00000000E+00,+2.21489831E+00
+2.21000000E-01,+0.00000000E+00,-5.89390527E-01,+8.07848257E-01,+1.00000000E+00,+2.20110052E+00,-6.00862177E-01,+7.99352641E-01,+1.00000000E+00,+2.21537559E+00
+2.22000000E-01,+0.00000000E+00,-5.89678832E-01,+8.07637837E-01,+1.00000000E+00,+2.20145745E+00,-6.01245315E-01,+7.99064497E-01,+1.00000000E+00,+2.21585499E+00
+2.23000000E-01,+0.00000000E+00,-5.89968429E-01,+8.07426314E-01,+1.00000000E+00,+2.20181607E+00,-6.01630008E-01,+7.98774895E-01,+1.00000000E+00,+2.21633651E+00
+2.24000000E-01,+0.00000000E+00,-5.90259319E-01,+8.07213687E-01,+1.00000000E+00,+2.20217638E+00,-6.02016254E-01,+7.98483832E-01,+1.00000000E+00,+2.21682014E+00
+2.25000000E-01,+0.00000000E+00,-5.90551499E-01,+8.06999955E-01,+1.00000000E+00,+2.20253839E+00,-6.02404049E-01,+7.98191307E-01,+1.00000000E+00,+2.21730589E+00
+2.26000000E-01,+0.00000000E+00,-5.90844972E-01,+8.06785114E-01,+1.00000000E+00,+2.20290210E+00,-6.02793391E-01,+7.97897317E-01,+1.00000000E+00,+2.21779377E+00
+2.27000000E-01,+0.00000000E+00,-5.91139735E-01,+8.06569162E-01,+1.00000000E+00,+2.20326750E+00,-6.03184278E-01,+7.97601860E-01,+1.00000000E+00,+2.21828375E+00
+2.28000000E-01,+0.00000000E+00,-5.91435790E-01,+8.06352098E-01,+1.00000000E+00,+2.20363461E+00,-6.03576708E-01,+7.97304934E-01,+1.00000000E+00,+2.21877586E+00
+2.29000000E-01,+0.00000000E+00,-5.91733136E-01,+8.06133919E-01,+1.00000000E+00,+2.20400341E+00,-6.03970677E-01,+7.97006538E-01,+1.00000000E+00,+2.21927008E+00
+2.30000000E-01,+0.00000000E+00,-5.92031773E-01,+8.05914623E-01,+1.00000000E+00,+2.20437392E+00,-6.04366185E-01,+7.96706668E-01,+1.00000000E+00,+2.21976641E+00
+2.31000000E-01,+0.00000000E+00,-5.92331700E-01,+8.05694208E-01,+1.00000000E+00,+2.20474613E+00,-6.04763227E-01,+7.96405323E-01,+1.00000000E+00,+2.22026486E+00
+2.32000000E-01,+0.00000000E+00,-5.92632918E-01,+8.05472672E-01,+1.00000000E+00,+2.20512004E+00,-6.05161803E-01,+7.96102501E-01,+1.00000000E+00,+2.22076542E+00
+2.33000000E-01,+0.00000000E+00,-5.92935426E-01,+8.05250011E-01,+1.00000000E+00,+2.20549566E+00,-6.05561908E-01,+7.95798200E-01,+1.00000000E+00,+2.22126810E+00
+2.34000000E-01,+0.00000000E+00,-5.93239224E-01,+8.05026225E-01,+1.00000000E+00,+2.20587298E+00,-6.05963542E-01,+7.95492417E-01,+1.00000000E+00,+2.22177289E+00
+2.35000000E-01,+0.00000000E+00,-5.93544312E-01,+8.04801311E-01,+1.00000000E+00,+2.20625201E+00,-6.06366701E-01,+7.95185151E-01,+1.00000000E+00,+2.22227979E+00
+2.36000000E-01,+0.00000000E+00,-5.93850690E-01,+8.04575265E-01,+1.00000000E+00,+2.20663275E+00,-6.06771383E-01,+7.94876399E-01,+1.00000000E+00,+2.22278880E+00
+2.37000000E-01,+0.00000000E+00,-5.94158358E-01,+8.04348088E-01,+1.00000000E+00,+2.20701520E+00,-6.07177585E-01,+7.94566159E-01,+1.00000000E+00,+2.22329993E+00
+2.38000000E-01,+0.00000000E+00,-5.94467315E-01,+8.04119774E-01,+1.00000000E+00,+2.20739937E+00,-6.07585305E-01,+7.94254428E-01,+1.00000000E+00,+2.22381317E+00
+2.39000000E-01,+0.00000000E+00,-5.94777561E-01,+8.03890324E-01,+1.00000000E+00,+2.20778524E+00,-6.07994541E-01,+7.93941206E-01,+1.00000000E+00,+2.22432851E+00
+2.40000000E-01,+0.00000000E+00,-5.95089096E-01,+8.03659733E-01,+1.00000000E+00,+2.20817283E+00,-6.08405289E-01,+7.93626489E-01,+1.00000000E+00,+2.22484597E+00
+2.41000000E-01,+0.00000000E+00,-5.95401921E-01,+8.03428001E-01,+1.00000000E+00,+2.20856214E+00,-6.08817547E-01,+7.93310276E-01,+1.00000000E+00,+2.22536553E+00
+2.42000000E-01,+0.00000000E+00,-5.95716034E-01,+8.03195124E-01,+1.00000000E+00,+2.20895316E+00,-6.09231314E-01,+7.92992564E-01,+1.00000000E+00,+2.22588721E+00
+2.43000000E-01,+0.00000000E+00,-5.96031435E-01,+8.02961100E-01,+1.00000000E+00,+2.20934590E+00,-6.09646585E-01,+7.92673351E-01,+1.00000000E+00,+2.22641099E+00
+2.44000000E-01,+0.00000000E+00,-5.96348125E-01,+8.02725927E-01,+1.00000000E+00,+2.20974036E+00,-6.10063359E-01,+7.92352635E-01,+1.00000000E+00,+2.22693688E+00
+2.45000000E-01,+0.00000000E+00,-5.96666103E-01,+8.02489602E-01,+1.00000000E+00,+2.21013654E+00,-6.10481634E-01,+7.92030413E-01,+1.00000000E+00,+2.22746488E+00
+2.46000000E-01,+0.00000000E+00,-5.96985369E-01,+8.02252123E-01,+1.00000000E+00,+2.21053445E+00,-6.10901405E-01,+7.91706684E-01,+1.00000000E+00,+2.22799498E+00
+2.47000000E-01,+0.00000000E+00,-5.97305922E-01,+8.02013488E-01,+1.00000000E+00,+2.21093407E+00,-6.11322672E-01,+7.91381445E-01,+1.00000000E+00,+2.22852719E+00
+2.48000000E-01,+0.00000000E+00,-5.97627764E-01,+8.01773694E-01,+1.00000000E+00,+2.21133543E+00,-6.11745430E-01,+7.91054694E-01,+1.00000000E+00,+2.22906150E+00
+2.49000000E-01,+0.00000000E+00,-5.97950892E-01,+8.01532738E-01,+1.00000000E+00,+2.21173850E+00,-6.12169678E-01,+7.90726429E-01,+1.00000000E+00,+2.22959792E+00
+2.50000000E-01,+0.00000000E+00,-5.98275308E-01,+8.01290619E-01,+1.00000000E+00,+2.21214331E+00,-6.12595414E-01,+7.90396647E-01,+1.00000000E+00,+2.23013644E+00
+2.51000000E-01,+0.00000000E+00,-5.98601010E-01,+8.01047333E-01,+1.00000000E+00,+2.21254984E+00,-6.13022633E-01,+7.90065346E-01,+1.00000000E+00,+2.23067707E+00
+2.52000000E-01,+0.00000000E+00,-5.98928000E-01,+8.00802879E-01,+1.00000000E+00,+2.21295811E+00,-6.13451334E-01,+7.89732525E-01,+1.00000000E+00,+2.23121980E+00
+2.53000000E-01,+0.00000000E+00,-5.99256276E-01,+8.00557253E-01,+1.00000000E+00,+2.21336810E+00,-6.13881514E-01,+7.89398180E-01,+1.00000000E+00,+2.23176463E+00
+2.54000000E-01,+0.00000000E+00,-5.99585838E-01,+8.00310454E-01,+1.00000000E+00,+2.21377983E+00,-6.14313171E-01,+7.89062309E-01,+1.00000000E+00,+2.23231156E+00
+2.55000000E-01,+0.00000000E+00,-5.99916686E-01,+8.00062478E-01,+1.00000000E+00,+2.21419330E+00,-6.14746301E-01,+7.88724911E-01,+1.00000000E+00,+2.23286060E+00
+2.56000000E-01,+0.00000000E+00,-6.00248821E-01,+7.99813324E-01,+1.00000000E+00,+2.21460850E+00,-6.15180902E-01,+7.88385983E-01,+1.00000000E+00,+2.23341173E+00
+2.57000000E-01,+0.00000000E+00,-6.00582241E-01,+7.99562988E-01,+1.00000000E+00,+2.21502544E+00,-6.15616971E-01,+7.88045522E-01,+1.00000000E+00,+2.23396497E+00
+2.58000000E-01,+0.00000000E+00,-6.00916946E-01,+7.99311469E-01,+1.00000000E+00,+2.21544411E+00,-6.16054506E-01,+7.87703526E-01,+1.00000000E+00,+2.23452030E+00
+2.59000000E-01,+0.00000000E+00,-6.01252937E-01,+7.99058762E-01,+1.00000000E+00,+2.21586453E+00,-6.16493504E-01,+7.87359994E-01,+1.00000000E+00,+2.23507774E+00
+2.60000000E-01,+0.00000000E+00,-6.01590213E-01,+7.98804867E-01,+1.00000000E+00,+2.21628669E+00,-6.16933961E-01,+7.87014922E-01,+1.00000000E+00,+2.23563727E+00
+2.61000000E-01,+0.00000000E+00,-6.01928774E-01,+7.98549780E-01,+1.00000000E+00,+2.21671059E+00,-6.17375876E-01,+7.86668308E-01,+1.00000000E+00,+2.23619890E+00
+2.62000000E-01,+0.00000000E+00,-6.02268619E-01,+7.98293499E-01,+1.00000000E+00,+2.21713624E+00,-6.17819246E-01,+7.86320151E-01,+1.00000000E+00,+2.23676263E+00
+2.63000000E-01,+0.00000000E+00,-6.02609749E-01,+7.98036021E-01,+1.00000000E+00,+2.21756363E+00,-6.18264067E-01,+7.85970447E-01,+1.00000000E+00,+2.23732846E+00
+2.64000000E-01,+0.00000000E+00,-6.02952163E-01,+7.97777343E-01,+1.00000000E+00,+2.21799277E+00,-6.18710338E-01,+7.85619194E-01,+1.00000000E+00,+2.23789638E+00
+2.65000000E-01,+0.00000000E+00,-6.03295861E-01,+7.97517463E-01,+1.00000000E+00,+2.21842366E+00,-6.19158054E-01,+7.85266390E-01,+1.00000000E+00,+2.23846640E+00
+2.66000000E-01,+0.00000000E+00,-6.03640842E-01,+7.97256379E-01,+1.00000000E+00,+2.21885630E+00,-6.19607214E-01,+7.84912033E-01,+1.00000000E+00,+2.23903851E+00
+2.67000000E-01,+0.00000000E+00,-6.03987108E-01,+7.96994086E-01,+1.00000000E+00,+2.21929069E+00,-6.20057815E-01,+7.84556121E-01,+1.00000000E+00,+2.23961272E+00
+2.68000000E-01,+0.00000000E+00,-6.04334656E-01,+7.96730584E-01,+1.00000000E+00,+2.21972684E+00,-6.20509853E-01,+7.84198650E-01,+1.00000000E+00,+2.24018902E+00
+2.69000000E-01,+0.00000000E+00,-6.04683488E-01,+7.96465869E-01,+1.00000000E+00,+2.22016474E+00,-6.20963327E-01,+7.83839618E-01,+1.00000000E+00,+2.24076742E+00
