s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+3.90000000E-01,+5.00000000E+00,-3.76634625E-10,-6.27836177E-09,+6.28964866E-09,-1.63071384E+00,-1.90022583E-09,-1.11512257E-08,+1.13119712E-08,-1.73958019E+00
+4.00000000E-01,+5.00000000E+00,-3.77079510E-10,-6.12759160E-09,+6.13918299E-09,-1.63225679E+00,-1.83131210E-09,-1.07787798E-08,+1.09332428E-08,-1.73908906E+00
+4.10000000E-01,+5.00000000E+00,-3.76841528E-10,-5.97355618E-09,+5.98543089E-09,-1.63379780E+00,-1.76260005E-09,-1.04058870E-08,+1.05541102E-08,-1.73858859E+00
+4.20000000E-01,+5.00000000E+00,-3.75909702E-10,-5.81643632E-09,+5.82857097E-09,-1.63533544E+00,-1.69419816E-09,-1.00331099E-08,+1.01751463E-08,-1.73807900E+00
+4.30000000E-01,+5.00000000E+00,-3.74276586E-10,-5.65642844E-09,+5.66879755E-09,-1.63686837E+00,-1.62621331E-09,-9.66101048E-09,+9.79692264E-09,-1.73756047E+00
+4.40000000E-01,+5.00000000E+00,-3.71938344E-10,-5.49374440E-09,+5.50632052E-09,-1.63839533E+00,-1.55875052E-09,-9.29014865E-09,+9.42000877E-09,-1.73703322E+00
+4.50000000E-01,+5.00000000E+00,-3.68894808E-10,-5.32861131E-09,+5.34136517E-09,-1.63991512E+00,-1.49191269E-09,-8.92108113E-09,+9.04497054E-09,-1.73649746E+00
+4.60000000E-01,+5.00000000E+00,-3.65149522E-10,-5.16127117E-09,+5.17417184E-09,-1.64142662E+00,-1.42580035E-09,-8.55436016E-09,+8.67236902E-09,-1.73595338E+00
+4.70000000E-01,+5.00000000E+00,-3.60709762E-10,-4.99198046E-09,+5.00499555E-09,-1.64292881E+00,-1.36051141E-09,-8.19053222E-09,+8.30275914E-09,-1.73540121E+00
+4.80000000E-01,+5.00000000E+00,-3.55586539E-10,-4.82100962E-09,+4.83410545E-09,-1.64442070E+00,-1.29614095E-09,-7.83013673E-09,+7.93668838E-09,-1.73484114E+00
+4.90000000E-01,+5.00000000E+00,-3.49794575E-10,-4.64864238E-09,+4.66178423E-09,-1.64590140E+00,-1.23278091E-09,-7.47370464E-09,+7.57469536E-09,-1.73427340E+00
+5.00000000E-01,+5.00000000E+00,-3.43352267E-10,-4.47517505E-09,+4.48832736E-09,-1.64737007E+00,-1.17051990E-09,-7.12175713E-09,+7.21730847E-09,-1.73369819E+00
+5.10000000E-01,+5.00000000E+00,-3.36281620E-10,-4.30091565E-09,+4.31404227E-09,-1.64882595E+00,-1.10944298E-09,-6.77480417E-09,+6.86504444E-09,-1.73311572E+00
+5.20000000E-01,+5.00000000E+00,-3.28608164E-10,-4.12618295E-09,+4.13924740E-09,-1.65026834E+00,-1.04963137E-09,-6.43334307E-09,+6.51840695E-09,-1.73252621E+00
+5.30000000E-01,+5.00000000E+00,-3.20360842E-10,-3.95130541E-09,+3.96427112E-09,-1.65169659E+00,-9.91162308E-10,-6.09785715E-09,+6.17788512E-09,-1.73192986E+00
+5.40000000E-01,+5.00000000E+00,-3.11571881E-10,-3.77661996E-09,+3.78945054E-09,-1.65311011E+00,-9.34108771E-10,-5.76881417E-09,+5.84395210E-09,-1.73132688E+00
+5.50000000E-01,+5.00000000E+00,-3.02276639E-10,-3.60247079E-09,+3.61513028E-09,-1.65450838E+00,-8.78539307E-10,-5.44666497E-09,+5.51706358E-09,-1.73071749E+00
+5.60000000E-01,+5.00000000E+00,-2.92513426E-10,-3.42920788E-09,+3.44166105E-09,-1.65589092E+00,-8.24517827E-10,-5.13184196E-09,+5.19765636E-09,-1.73010191E+00
+5.70000000E-01,+5.00000000E+00,-2.82323308E-10,-3.25718556E-09,+3.26939815E-09,-1.65725731E+00,-7.72103414E-10,-4.82475770E-09,+4.88614680E-09,-1.72948032E+00
+5.80000000E-01,+5.00000000E+00,-2.71749881E-10,-3.08676092E-09,+3.09869988E-09,-1.65860716E+00,-7.21350152E-10,-4.52580339E-09,+4.58292945E-09,-1.72885296E+00
+5.90000000E-01,+5.00000000E+00,-2.60839033E-10,-2.91829208E-09,+2.92992588E-09,-1.65994016E+00,-6.72306958E-10,-4.23534748E-09,+4.28837556E-09,-1.72822001E+00
+6.00000000E-01,+5.00000000E+00,-2.49638678E-10,-2.75213647E-09,+2.76343529E-09,-1.66125600E+00,-6.25017425E-10,-3.95373421E-09,+4.00283162E-09,-1.72758170E+00
+6.10000000E-01,+5.00000000E+00,-2.38198469E-10,-2.58864895E-09,+2.59958495E-09,-1.66255446E+00,-5.79519682E-10,-3.68128223E-09,+3.72661803E-09,-1.72693822E+00
+6.20000000E-01,+5.00000000E+00,-2.26569500E-10,-2.42817988E-09,+2.43872738E-09,-1.66383531E+00,-5.35846270E-10,-3.41828322E-09,+3.46002766E-09,-1.72628979E+00
+6.30000000E-01,+5.00000000E+00,-2.14803978E-10,-2.27107312E-09,+2.28120886E-09,-1.66509838E+00,-4.94024023E-10,-3.16500053E-09,+3.20332454E-09,-1.72563660E+00
+6.40000000E-01,+5.00000000E+00,-2.02954889E-10,-2.11766398E-09,+2.12736725E-09,-1.66634354E+00,-4.54073976E-10,-2.92166793E-09,+2.95674258E-09,-1.72497885E+00
+6.50000000E-01,+5.00000000E+00,-1.91075639E-10,-1.96827713E-09,+1.97752996E-09,-1.66757069E+00,-4.16011282E-10,-2.68848835E-09,+2.72048433E-09,-1.72431675E+00
+6.60000000E-01,+5.00000000E+00,-1.79219691E-10,-1.82322440E-09,+1.83201171E-09,-1.66877975E+00,-3.79845148E-10,-2.46563271E-09,+2.49471982E-09,-1.72365050E+00
+6.70000000E-01,+5.00000000E+00,-1.67440179E-10,-1.68280267E-09,+1.69111237E-09,-1.66997068E+00,-3.45578794E-10,-2.25323883E-09,+2.27958547E-09,-1.72298028E+00
+6.80000000E-01,+5.00000000E+00,-1.55789525E-10,-1.54729170E-09,+1.55511478E-09,-1.67114345E+00,-3.13209429E-10,-2.05141043E-09,+2.07518310E-09,-1.72230631E+00
+6.90000000E-01,+5.00000000E+00,-1.44319033E-10,-1.41695187E-09,+1.42428248E-09,-1.67229806E+00,-2.82728242E-10,-1.86021617E-09,+1.88157898E-09,-1.72162875E+00
+7.00000000E-01,+5.00000000E+00,-1.33078496E-10,-1.29202214E-09,+1.29885761E-09,-1.67343455E+00,-2.54120428E-10,-1.67968888E-09,+1.69880308E-09,-1.72094782E+00
+7.10000000E-01,+5.00000000E+00,-1.22115783E-10,-1.17271784E-09,+1.17905869E-09,-1.67455296E+00,-2.27365225E-10,-1.50982485E-09,+1.52684839E-09,-1.72026370E+00
+7.20000000E-01,+5.00000000E+00,-1.11476443E-10,-1.05922867E-09,+1.06507858E-09,-1.67565337E+00,-2.02435986E-10,-1.35058328E-09,+1.36567036E-09,-1.71957656E+00
+7.30000000E-01,+5.00000000E+00,-1.01203297E-10,-9.51716702E-10,+9.57082435E-10,-1.67673584E+00,-1.79300262E-10,-1.20188586E-09,+1.21518649E-09,-1.71888661E+00
+7.40000000E-01,+5.00000000E+00,-9.13360565E-11,-8.50314490E-10,+8.55205827E-10,-1.67780049E+00,-1.57919931E-10,-1.06361654E-09,+1.07527617E-09,-1.71819401E+00
+7.50000000E-01,+5.00000000E+00,-8.19109360E-11,-7.55123337E-10,+7.59552932E-10,-1.67884744E+00,-1.38251339E-10,-9.35621433E-10,+9.45780577E-10,-1.71749894E+00
+7.60000000E-01,+5.00000000E+00,-7.29602931E-11,-6.66211682E-10,+6.70194904E-10,-1.67987681E+00,-1.20245480E-10,-8.17708967E-10,+8.26502832E-10,-1.71680160E+00
+7.70000000E-01,+5.00000000E+00,-6.45122842E-11,-5.83613675E-10,+5.87168423E-10,-1.68088874E+00,-1.03848203E-10,-7.09650211E-10,+7.17208387E-10,-1.71610213E+00
+7.80000000E-01,+5.00000000E+00,-5.65905468E-11,-5.07327968E-10,+5.10474443E-10,-1.68188339E+00,-8.90004514E-11,-6.11179445E-10,+6.17625610E-10,-1.71540073E+00
+7.90000000E-01,+5.00000000E+00,-4.92139122E-11,-4.37316734E-10,+4.40077192E-10,-1.68286092E+00,-7.56385371E-11,-5.21994985E-10,+5.27446635E-10,-1.71469755E+00
+8.00000000E-01,+5.00000000E+00,-4.23961539E-11,-3.73504966E-10,+3.75903437E-10,-1.68382151E+00,-6.36944515E-11,-4.41760272E-10,+4.46328491E-10,-1.71399277E+00
+8.10000000E-01,+5.00000000E+00,-3.61457778E-11,-3.15780084E-10,+3.17842066E-10,-1.68476534E+00,-5.30962098E-11,-3.70105259E-10,+3.73894517E-10,-1.71328654E+00
+8.20000000E-01,+5.00000000E+00,-3.04658612E-11,-2.63991886E-10,+2.65744021E-10,-1.68569259E+00,-4.37682360E-11,-3.06628110E-10,+3.09736107E-10,-1.71257903E+00
+8.30000000E-01,+5.00000000E+00,-2.53539454E-11,-2.17952889E-10,+2.19422616E-10,-1.68660347E+00,-3.56317868E-11,-2.50897244E-10,+2.53414781E-10,-1.71187039E+00
+8.40000000E-01,+5.00000000E+00,-2.08019912E-11,-1.77439098E-10,+1.78654293E-10,-1.68749817E+00,-2.86054178E-11,-2.02453742E-10,+2.04464637E-10,-1.71116077E+00
+8.50000000E-01,+5.00000000E+00,-1.67964030E-11,-1.42191243E-10,+1.43179848E-10,-1.68837689E+00,-2.26054921E-11,-1.60814142E-10,+1.62395186E-10,-1.71045034E+00
+8.60000000E-01,+5.00000000E+00,-1.33181296E-11,-1.11916551E-10,+1.12706197E-10,-1.68923986E+00,-1.75467344E-11,-1.25473655E-10,+1.26694617E-10,-1.70973924E+00
+8.70000000E-01,+5.00000000E+00,-1.03428514E-11,-8.62910684E-11,+8.69087053E-11,-1.69008728E+00,-1.33428317E-11,-9.59098307E-11,+9.68335004E-11,-1.70902761E+00
+8.80000000E-01,+5.00000000E+00,-7.84126049E-12,-6.49626284E-11,+6.54341536E-11,-1.69091937E+00,-9.90708212E-12,-7.15866985E-11,+7.22689814E-11,-1.70831560E+00
+8.90000000E-01,+5.00000000E+00,-5.77944533E-12,-4.75544800E-11,+4.79043897E-11,-1.69173635E+00,-7.15309453E-12,-5.19594159E-11,+5.24494772E-11,-1.70760334E+00
+9.00000000E-01,+5.00000000E+00,-4.11938750E-12,-3.36696619E-11,+3.39207235E-11,-1.69253845E+00,-4.99554011E-12,-3.64794627E-11,+3.68199215E-11,-1.70689098E+00
+9.10000000E-01,+5.00000000E+00,-2.81958229E-12,-2.28961721E-11,+2.30691296E-11,-1.69332587E+00,-3.35095815E-12,-2.46004090E-11,+2.48275863E-11,-1.70617865E+00
+9.20000000E-01,+5.00000000E+00,-1.83579315E-12,-1.48129989E-11,+1.49263215E-11,-1.69409885E+00,-2.13861800E-12,-1.57842966E-11,+1.59285187E-11,-1.70546648E+00
+9.30000000E-01,+5.00000000E+00,-1.12195142E-12,-8.99708065E-12,+9.06676543E-12,-1.69485762E+00,-1.28143923E-12,-9.50866991E-12,+9.59462818E-12,-1.70475460E+00
+9.40000000E-01,+5.00000000E+00,-6.31213160E-13,-5.03126504E-12,+5.07070586E-12,-1.69560239E+00,-7.06971992E-13,-5.27429545E-12,+5.32146614E-12,-1.70404313E+00
+9.50000000E-01,+5.00000000E+00,-3.17185433E-13,-2.51334100E-12,+2.53327645E-12,-1.69633339E+00,-3.48439850E-13,-2.61361134E-12,+2.63673559E-12,-1.70333220E+00
+9.60000000E-01,+5.00000000E+00,-1.35335057E-13,-1.06622088E-12,+1.07477558E-12,-1.69705084E+00,-1.45847191E-13,-1.09994853E-12,+1.10957567E-12,-1.70262192E+00
+9.70000000E-01,+5.00000000E+00,-4.45932718E-14,-3.49353287E-13,+3.52187846E-13,-1.69775498E+00,-4.71534638E-14,-3.57568187E-13,+3.60663912E-13,-1.70191241E+00
+9.80000000E-01,+5.00000000E+00,-9.17058339E-15,-7.14511717E-14,+7.20372788E-14,-1.69844601E+00,-9.51655300E-15,-7.25613749E-14,+7.31827706E-14,-1.70120380E+00
+9.90000000E-01,+5.00000000E+00,-5.96554523E-16,-4.62312973E-15,+4.66145963E-15,-1.69912416E+00,-6.07647717E-16,-4.65873025E-15,+4.69819149E-15,-1.70049617E+00
+1.00000000E+00,+5.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+6.00000000E+00,-4.99033552E-13,-3.05137262E-11,+3.05178067E-11,-1.58714926E+00,-8.46898850E-12,-5.89792939E-11,+5.95842334E-11,-1.71341403E+00
+1.00000000E-02,+6.00000000E+00,-4.99624108E-13,-3.05043810E-11,+3.05084723E-11,-1.58717363E+00,-8.46481799E-12,-5.89529506E-11,+5.95575648E-11,-1.71340758E+00
+2.00000000E-02,+6.00000000E+00,-5.01391364E-13,-3.04763465E-11,+3.04804706E-11,-1.58724666E+00,-8.45231622E-12,-5.88739728E-11,+5.94776120E-11,-1.71338825E+00
+3.00000000E-02,+6.00000000E+00,-5.04322106E-13,-3.04296271E-11,+3.04338060E-11,-1.58736820E+00,-8.43151253E-12,-5.87425166E-11,+5.93445335E-11,-1.71335604E+00
+4.00000000E-02,+6.00000000E+00,-5.08394403E-13,-3.03642301E-11,+3.03684859E-11,-1.58753796E+00,-8.40245566E-12,-5.85588415E-11,+5.91585934E-11,-1.71331097E+00
+5.00000000E-02,+6.00000000E+00,-5.13577751E-13,-3.02801667E-11,+3.02845218E-11,-1.58775556E+00,-8.36521369E-12,-5.83233103E-11,+5.89201606E-11,-1.71325308E+00
+6.00000000E-02,+6.00000000E+00,-5.19833261E-13,-3.01774522E-11,+3.01819292E-11,-1.58802051E+00,-8.31987381E-12,-5.80363884E-11,+5.86297081E-11,-1.71318238E+00
+7.00000000E-02,+6.00000000E+00,-5.27113910E-13,-3.00561073E-11,+3.00607291E-11,-1.58833219E+00,-8.26654205E-12,-5.76986425E-11,+5.82878123E-11,-1.71309894E+00
+8.00000000E-02,+6.00000000E+00,-5.35364840E-13,-2.99161587E-11,+2.99209486E-11,-1.58868992E+00,-8.20534303E-12,-5.73107398E-11,+5.78951514E-11,-1.71300278E+00
+9.00000000E-02,+6.00000000E+00,-5.44523709E-13,-2.97576409E-11,+2.97626225E-11,-1.58909290E+00,-8.13641951E-12,-5.68734467E-11,+5.74525044E-11,-1.71289397E+00
+1.00000000E-01,+6.00000000E+00,-5.54521087E-13,-2.95805970E-11,+2.95857941E-11,-1.58954024E+00,-8.05993209E-12,-5.63876270E-11,+5.69607495E-11,-1.71277258E+00
+1.10000000E-01,+6.00000000E+00,-5.65280903E-13,-2.93850806E-11,+2.93905173E-11,-1.59003096E+00,-7.97605863E-12,-5.58542406E-11,+5.64208624E-11,-1.71263866E+00
+1.20000000E-01,+6.00000000E+00,-5.76720933E-13,-2.91711574E-11,+2.91768578E-11,-1.59056400E+00,-7.88499384E-12,-5.52743412E-11,+5.58339137E-11,-1.71249231E+00
+1.30000000E-01,+6.00000000E+00,-5.88753327E-13,-2.89389065E-11,+2.89448949E-11,-1.59113822E+00,-7.78694861E-12,-5.46490743E-11,+5.52010679E-11,-1.71233360E+00
+1.40000000E-01,+6.00000000E+00,-6.01285177E-13,-2.86884233E-11,+2.86947238E-11,-1.59175242E+00,-7.68214951E-12,-5.39796750E-11,+5.45235796E-11,-1.71216262E+00
+1.50000000E-01,+6.00000000E+00,-6.14219116E-13,-2.84198203E-11,+2.84264569E-11,-1.59240531E+00,-7.57083802E-12,-5.32674652E-11,+5.38027921E-11,-1.71197948E+00
+1.60000000E-01,+6.00000000E+00,-6.27453952E-13,-2.81332299E-11,+2.81402260E-11,-1.59309558E+00,-7.45326992E-12,-5.25138511E-11,+5.30401338E-11,-1.71178427E+00
+1.70000000E-01,+6.00000000E+00,-6.40885324E-13,-2.78288062E-11,+2.78361848E-11,-1.59382182E+00,-7.32971448E-12,-5.17203203E-11,+5.22371156E-11,-1.71157711E+00
+1.80000000E-01,+6.00000000E+00,-6.54406383E-13,-2.75067271E-11,+2.75145104E-11,-1.59458262E+00,-7.20045372E-12,-5.08884384E-11,+5.13953276E-11,-1.71135811E+00
+1.90000000E-01,+6.00000000E+00,-6.67908497E-13,-2.71671965E-11,+2.71754055E-11,-1.59537648E+00,-7.06578154E-12,-5.00198460E-11,+5.05164356E-11,-1.71112740E+00
+2.00000000E-01,+6.00000000E+00,-6.81281957E-13,-2.68104462E-11,+2.68191009E-11,-1.59620192E+00,-6.92600290E-12,-4.91162547E-11,+4.96021773E-11,-1.71088511E+00
+2.10000000E-01,+6.00000000E+00,-6.94416712E-13,-2.64367384E-11,+2.64458569E-11,-1.59705740E+00,-6.78143290E-12,-4.81794441E-11,+4.86543591E-11,-1.71063136E+00
+2.20000000E-01,+6.00000000E+00,-7.07203094E-13,-2.60463669E-11,+2.60559660E-11,-1.59794136E+00,-6.63239589E-12,-4.72112570E-11,+4.76748515E-11,-1.71036630E+00
+2.30000000E-01,+6.00000000E+00,-7.19532554E-13,-2.56396599E-11,+2.56497541E-11,-1.59885223E+00,-6.47922445E-12,-4.62135962E-11,+4.66655850E-11,-1.71009008E+00
+2.40000000E-01,+6.00000000E+00,-7.31298387E-13,-2.52169812E-11,+2.52275828E-11,-1.59978844E+00,-6.32225848E-12,-4.51884194E-11,+4.56285459E-11,-1.70980284E+00
+2.50000000E-01,+6.00000000E+00,-7.42396458E-13,-2.47787320E-11,+2.47898510E-11,-1.60074840E+00,-6.16184416E-12,-4.41377353E-11,+4.45657716E-11,-1.70950474E+00
+2.60000000E-01,+6.00000000E+00,-7.52725907E-13,-2.43253529E-11,+2.43369963E-11,-1.60173055E+00,-5.99833293E-12,-4.30635988E-11,+4.34793461E-11,-1.70919595E+00
+2.70000000E-01,+6.00000000E+00,-7.62189844E-13,-2.38573243E-11,+2.38694963E-11,-1.60273330E+00,-5.83208046E-12,-4.19681060E-11,+4.23713946E-11,-1.70887661E+00
+2.80000000E-01,+6.00000000E+00,-7.70696014E-13,-2.33751685E-11,+2.33878703E-11,-1.60375510E+00,-5.66344559E-12,-4.08533894E-11,+4.12440788E-11,-1.70854692E+00
+2.90000000E-01,+6.00000000E+00,-7.78157443E-13,-2.28794503E-11,+2.28926795E-11,-1.60479442E+00,-5.49278925E-12,-3.97216127E-11,+4.00995916E-11,-1.70820703E+00
+3.00000000E-01,+6.00000000E+00,-7.84493051E-13,-2.23707776E-11,+2.23845286E-11,-1.60584972E+00,-5.32047342E-12,-3.85749654E-11,+3.89401515E-11,-1.70785712E+00
+3.10000000E-01,+6.00000000E+00,-7.89628226E-13,-2.18498019E-11,+2.18640654E-11,-1.60691953E+00,-5.14686001E-12,-3.74156578E-11,+3.77679973E-11,-1.70749738E+00
+3.20000000E-01,+6.00000000E+00,-7.93495366E-13,-2.13172186E-11,+2.13319818E-11,-1.60800236E+00,-4.97230982E-12,-3.62459148E-11,+3.65853824E-11,-1.70712799E+00
+3.30000000E-01,+6.00000000E+00,-7.96034370E-13,-2.07737672E-11,+2.07890133E-11,-1.60909680E+00,-4.79718144E-12,-3.50679705E-11,+3.53945689E-11,-1.70674914E+00
+3.40000000E-01,+6.00000000E+00,-7.97193089E-13,-2.02202302E-11,+2.02359389E-11,-1.61020144E+00,-4.62183018E-12,-3.38840625E-11,+3.41978217E-11,-1.70636102E+00
+3.50000000E-01,+6.00000000E+00,-7.96927720E-13,-1.96574329E-11,+1.96735803E-11,-1.61131492E+00,-4.44660701E-12,-3.26964260E-11,+3.29974027E-11,-1.70596381E+00
+3.60000000E-01,+6.00000000E+00,-7.95203152E-13,-1.90862425E-11,+1.91028009E-11,-1.61243593E+00,-4.27185752E-12,-3.15072874E-11,+3.17955646E-11,-1.70555773E+00
+3.70000000E-01,+6.00000000E+00,-7.91993251E-13,-1.85075664E-11,+1.85245045E-11,-1.61356318E+00,-4.09792088E-12,-3.03188588E-11,+3.05945446E-11,-1.70514296E+00
+3.80000000E-01,+6.00000000E+00,-7.87281085E-13,-1.79223505E-11,+1.79396338E-11,-1.61469544E+00,-3.92512881E-12,-2.91333315E-11,+2.93965583E-11,-1.70471971E+00
+3.90000000E-01,+6.00000000E+00,-7.81059091E-13,-1.73315775E-11,+1.73491681E-11,-1.61583152E+00,-3.75380462E-12,-2.79528698E-11,+2.82037937E-11,-1.70428818E+00
+4.00000000E-01,+6.00000000E+00,-7.73329178E-13,-1.67362643E-11,+1.67541213E-11,-1.61697028E+00,-3.58426222E-12,-2.67796052E-11,+2.70184046E-11,-1.70384857E+00
+4.10000000E-01,+6.00000000E+00,-7.64102755E-13,-1.61374591E-11,+1.61555389E-11,-1.61811062E+00,-3.41680520E-12,-2.56156297E-11,+2.58425046E-11,-1.70340109E+00
+4.20000000E-01,+6.00000000E+00,-7.53400706E-13,-1.55362386E-11,+1.55544952E-11,-1.61925149E+00,-3.25172595E-12,-2.44629901E-11,+2.46781606E-11,-1.70294595E+00
+4.30000000E-01,+6.00000000E+00,-7.41253286E-13,-1.49337046E-11,+1.49520898E-11,-1.62039189E+00,-3.08930474E-12,-2.33236816E-11,+2.35273867E-11,-1.70248336E+00
+4.40000000E-01,+6.00000000E+00,-7.27699959E-13,-1.43309799E-11,+1.43494436E-11,-1.62153085E+00,-2.92980898E-12,-2.21996415E-11,+2.23921384E-11,-1.70201352E+00
+4.50000000E-01,+6.00000000E+00,-7.12789153E-13,-1.37292046E-11,+1.37476953E-11,-1.62266749E+00,-2.77349237E-12,-2.10927438E-11,+2.12743061E-11,-1.70153664E+00
+4.60000000E-01,+6.00000000E+00,-6.96577965E-13,-1.31295316E-11,+1.31479969E-11,-1.62380092E+00,-2.62059421E-12,-2.00047926E-11,+2.01757092E-11,-1.70105293E+00
+4.70000000E-01,+6.00000000E+00,-6.79131788E-13,-1.25331219E-11,+1.25515085E-11,-1.62493035E+00,-2.47133874E-12,-1.89375170E-11,+1.90980906E-11,-1.70056261E+00
+4.80000000E-01,+6.00000000E+00,-6.60523877E-13,-1.19411396E-11,+1.19593941E-11,-1.62605499E+00,-2.32593447E-12,-1.78925650E-11,+1.80431109E-11,-1.70006589E+00
+4.90000000E-01,+6.00000000E+00,-6.40834849E-13,-1.13547469E-11,+1.13728162E-11,-1.62717414E+00,-2.18457365E-12,-1.68714981E-11,+1.70123429E-11,-1.69956297E+00
+5.00000000E-01,+6.00000000E+00,-6.20152127E-13,-1.07750987E-11,+1.07929301E-11,-1.62828710E+00,-2.04743174E-12,-1.58757867E-11,+1.60072664E-11,-1.69905407E+00
+5.10000000E-01,+6.00000000E+00,-5.98569323E-13,-1.02033367E-11,+1.02208789E-11,-1.62939324E+00,-1.91466700E-12,-1.49068041E-11,+1.50292634E-11,-1.69853940E+00
+5.20000000E-01,+6.00000000E+00,-5.76185569E-13,-9.64058411E-12,+9.65778711E-12,-1.63049198E+00,-1.78642008E-12,-1.39658227E-11,+1.40796129E-11,-1.69801916E+00
+5.30000000E-01,+6.00000000E+00,-5.53104800E-13,-9.08793948E-12,+9.10475529E-12,-1.63158276E+00,-1.66281374E-12,-1.30540092E-11,+1.31594873E-11,-1.69749357E+00
+5.40000000E-01,+6.00000000E+00,-5.29434983E-13,-8.54647087E-12,+8.56285383E-12,-1.63266506E+00,-1.54395257E-12,-1.21724205E-11,+1.22699475E-11,-1.69696282E+00
+5.50000000E-01,+6.00000000E+00,-5.05287318E-13,-8.01720984E-12,+8.03311701E-12,-1.63373841E+00,-1.42992289E-12,-1.13220002E-11,+1.14119397E-11,-1.69642714E+00
+5.60000000E-01,+6.00000000E+00,-4.80775398E-13,-7.50114547E-12,+7.51653699E-12,-1.63480237E+00,-1.32079261E-12,-1.05035751E-11,+1.05862922E-11,-1.69588672E+00
+5.70000000E-01,+6.00000000E+00,-4.56014337E-13,-6.99921843E-12,+7.01405786E-12,-1.63585655E+00,-1.21661121E-12,-9.71785233E-12,+9.79371210E-12,-1.69534177E+00
+5.80000000E-01,+6.00000000E+00,-4.31119886E-13,-6.51231513E-12,+6.52656976E-12,-1.63690058E+00,-1.11740985E-12,-8.96541700E-12,+9.03478316E-12,-1.69479248E+00
+5.90000000E-01,+6.00000000E+00,-4.06207523E-13,-6.04126208E-12,+6.05490314E-12,-1.63793412E+00,-1.02320149E-12,-8.24673024E-12,+8.30996396E-12,-1.69423907E+00
+6.00000000E-01,+6.00000000E+00,-3.81391544E-13,-5.58682033E-12,+5.59982329E-12,-1.63895687E+00,-9.33981085E-13,-7.56212771E-12,+7.61958635E-12,-1.69368172E+00
+6.10000000E-01,+6.00000000E+00,-3.56784147E-13,-5.14968029E-12,+5.16202500E-12,-1.63996857E+00,-8.49725950E-13,-6.91181873E-12,+6.96385471E-12,-1.69312064E+00
+6.20000000E-01,+6.00000000E+00,-3.32494529E-13,-4.73045682E-12,+4.74212762E-12,-1.64096896E+00,-7.70396094E-13,-6.29588601E-12,+6.34284564E-12,-1.69255602E+00
+6.30000000E-01,+6.00000000E+00,-3.08627996E-13,-4.32968464E-12,+4.34067049E-12,-1.64195783E+00,-6.95934711E-13,-5.71428586E-12,+5.75650832E-12,-1.69198806E+00
+6.40000000E-01,+6.00000000E+00,-2.85285101E-13,-3.94781422E-12,+3.95810873E-12,-1.64293499E+00,-6.26268722E-13,-5.16684917E-12,+5.20466549E-12,-1.69141694E+00
+6.50000000E-01,+6.00000000E+00,-2.62560812E-13,-3.58520814E-12,+3.59480953E-12,-1.64390029E+00,-5.61309406E-13,-4.65328294E-12,+4.68701508E-12,-1.69084285E+00
+6.60000000E-01,+6.00000000E+00,-2.40543722E-13,-3.24213797E-12,+3.25104904E-12,-1.64485357E+00,-5.00953104E-13,-4.17317251E-12,+4.20313250E-12,-1.69026598E+00
+6.70000000E-01,+6.00000000E+00,-2.19315315E-13,-2.91878176E-12,+2.92700977E-12,-1.64579473E+00,-4.45082006E-13,-3.72598444E-12,+3.75247359E-12,-1.68968651E+00
+6.80000000E-01,+6.00000000E+00,-1.98949288E-13,-2.61522217E-12,+2.62277865E-12,-1.64672365E+00,-3.93565005E-13,-3.31107021E-12,+3.33437840E-12,-1.68910462E+00
+6.90000000E-01,+6.00000000E+00,-1.79510942E-13,-2.33144529E-12,+2.33834585E-12,-1.64764028E+00,-3.46258634E-13,-2.92767045E-12,+2.94807553E-12,-1.68852049E+00
+7.00000000E-01,+6.00000000E+00,-1.61056648E-13,-2.06734021E-12,+2.07360430E-12,-1.64854454E+00,-3.03008066E-13,-2.57492006E-12,+2.59268725E-12,-1.68793430E+00
+7.10000000E-01,+6.00000000E+00,-1.43633408E-13,-1.82269938E-12,+1.82834996E-12,-1.64943639E+00,-2.63648181E-13,-2.25185393E-12,+2.26723543E-12,-1.68734621E+00
+7.20000000E-01,+6.00000000E+00,-1.27278495E-13,-1.59721982E-12,+1.60228305E-12,-1.65031582E+00,-2.28004695E-13,-1.95741346E-12,+1.97064801E-12,-1.68675640E+00
+7.30000000E-01,+6.00000000E+00,-1.12019204E-13,-1.39050516E-12,+1.39501000E-12,-1.65118280E+00,-1.95895347E-13,-1.69045375E-12,+1.70176639E-12,-1.68616503E+00
+7.40000000E-01,+6.00000000E+00,-9.78727088E-14,-1.20206860E-12,+1.20604643E-12,-1.65203736E+00,-1.67131138E-13,-1.44975148E-12,+1.45935334E-12,-1.68557227E+00
+7.50000000E-01,+6.00000000E+00,-8.48460274E-14,-1.03133677E-12,+1.03482094E-12,-1.65287949E+00,-1.41517612E-13,-1.23401350E-12,+1.24210167E-12,-1.68497827E+00
